total_output_power,pa1,pa2,pa3
662.07,243.77,241.85,244.02
661.72,244.06,243.77,244.0
662.1,245.42,244.63,245.23
659.91,244.66,241.74,244.46
662.65,244.5,242.5,244.61
662.59,244.5,242.09,245.03
661.04,242.89,244.16,243.49
661.96,243.91,242.96,244.17
662.66,243.89,244.21,244.47
660.95,244.59,241.98,243.4
662.44,244.45,243.21,244.5
663.56,245.08,243.07,244.32
661.9,243.6,244.02,244.8
661.28,245.04,242.3,243.79
662.48,243.67,242.22,243.43
661.7,244.8,243.0,244.35
659.04,243.76,243.04,242.73
663.47,244.89,243.99,246.4
661.78,243.95,243.88,245.43
662.57,244.44,244.13,244.57
661.46,244.39,244.4,244.01
664.34,245.15,244.53,246.1
659.74,245.12,240.54,243.98
661.94,244.37,242.81,244.29
662.64,244.88,242.72,244.67
661.87,243.58,242.78,243.96
663.52,243.88,243.69,244.39
663.31,244.54,243.43,244.14
665.15,244.8,244.29,244.56
663.6,245.64,244.72,245.09
660.08,243.58,243.8,243.88
661.96,242.37,241.98,244.23
663.08,245.22,242.5,243.85
660.76,244.57,243.65,244.1
662.53,245.66,242.93,245.06
660.47,245.23,242.69,243.75
661.39,244.34,242.45,244.43
658.79,242.89,241.7,242.39
660.15,244.61,241.91,242.54
662.2,244.75,244.08,243.02
661.03,244.6,243.24,245.02
660.02,245.42,241.66,243.74
663.56,244.56,244.07,245.08
661.56,243.87,244.01,245.03
661.71,244.67,243.54,243.71
660.93,245.05,240.76,244.38
660.7,244.57,242.02,244.03
662.76,244.15,243.55,243.97
662.14,245.02,242.68,245.09
661.97,244.05,241.87,244.7
662.39,244.56,241.63,244.69
662.6,244.77,242.73,244.84
660.66,244.71,242.85,244.55
660.1,243.93,242.76,244.1
663.82,245.41,243.9,245.51
661.77,244.98,242.32,245.52
663.23,244.47,242.48,244.59
661.28,243.75,242.45,244.45
662.63,244.04,242.88,243.82
660.46,243.17,242.71,243.42
661.18,243.89,243.2,244.78
660.71,244.18,243.07,244.9
661.44,244.94,242.59,245.51
661.29,244.85,242.52,244.59
661.9,245.04,242.65,242.87
662.84,244.46,242.23,244.32
661.24,244.45,243.75,244.67
661.01,243.6,243.3,244.49
660.57,244.14,242.81,244.11
661.53,244.65,243.79,246.14
660.52,245.12,243.56,244.61
661.08,244.01,242.81,244.36
661.76,244.64,243.89,244.37
660.38,244.77,242.01,243.68
662.54,245.17,243.33,245.11
662.33,244.98,243.9,245.57
660.24,243.47,242.87,244.67
662.03,245.31,242.3,244.05
661.0,243.86,242.52,244.36
660.39,244.34,242.66,244.34
661.48,244.91,243.06,244.41
662.23,244.65,243.58,245.26
664.31,244.03,244.31,244.19
660.67,244.36,242.24,243.43
661.19,243.96,241.25,244.5
661.07,244.51,242.81,244.71
661.08,244.35,243.63,244.84
661.16,244.34,242.62,244.37
662.72,244.74,242.87,245.52
662.25,244.87,242.19,245.35
662.21,244.44,243.56,244.88
661.71,244.26,243.07,244.17
661.93,245.35,243.85,245.63
659.8,244.36,242.85,244.82
657.93,243.68,241.75,242.92
661.44,244.55,243.14,244.42
662.63,245.44,244.61,245.88
659.49,243.71,242.31,243.56
661.94,244.7,242.52,244.46
661.63,245.14,242.77,244.46
661.3,244.34,242.22,244.46
659.81,242.88,243.67,244.57
660.66,244.97,241.31,244.83
661.94,244.64,242.0,244.2
661.48,243.82,242.33,243.38
660.54,244.26,243.55,244.15
661.33,245.01,243.61,244.65
662.26,245.37,243.32,243.8
661.32,244.63,242.45,244.39
660.69,243.65,242.09,243.9
661.83,243.79,243.58,243.8
662.91,244.83,243.89,244.95
662.09,246.4,243.72,244.23
662.65,243.58,242.87,244.49
662.73,244.86,242.46,245.5
662.09,244.58,242.83,244.35
661.49,245.46,242.61,244.34
663.8,243.81,243.13,245.27
661.06,244.11,243.32,245.02
662.62,245.04,242.39,243.87
662.06,244.37,243.49,243.71
661.6,245.19,243.19,245.1
662.22,244.83,242.17,244.29
662.93,245.84,244.15,243.71
662.97,244.44,243.16,244.49
662.69,245.12,242.56,244.85
662.21,245.03,243.48,243.66
662.8,244.74,241.9,243.86
662.84,244.53,243.2,244.0
662.96,244.22,243.77,244.81
661.8,243.68,243.1,244.65
661.05,243.37,241.79,243.92
659.56,243.84,242.18,244.06
660.83,245.0,242.97,245.12
662.43,244.92,243.86,245.58
661.01,244.36,242.79,245.59
661.39,243.75,240.82,243.82
662.18,244.04,242.38,244.21
662.26,244.65,242.39,244.58
661.75,244.66,243.35,244.72
661.43,244.35,243.95,243.33
662.52,244.61,241.83,244.32
662.72,245.39,241.52,244.9
663.43,244.78,242.84,244.37
661.0,244.22,242.03,243.75
662.84,244.49,243.19,244.34
661.63,243.67,243.02,244.65
662.69,245.4,243.24,243.7
660.79,244.66,243.24,243.7
662.64,243.71,242.21,243.99
662.14,243.95,243.2,244.79
663.09,244.99,243.65,245.12
663.01,244.73,243.2,244.98
665.24,245.73,242.94,245.26
661.54,243.91,243.05,245.35
662.85,244.41,242.75,245.53
662.31,244.11,243.24,244.52
661.9,245.03,242.1,244.79
661.21,244.38,243.09,244.42
663.77,244.66,242.94,245.47
662.79,244.77,242.73,244.66
661.91,244.68,242.96,244.88
661.78,244.05,242.91,245.03
662.02,243.76,243.13,244.59
663.35,244.16,242.94,244.68
662.84,244.5,243.18,244.38
663.93,245.4,243.66,244.35
663.0,245.18,243.61,243.75
663.06,244.45,243.99,244.41
660.72,244.58,243.43,244.45
663.26,245.55,242.09,244.56
663.08,245.22,243.07,245.05
661.21,244.51,243.24,244.13
659.81,243.94,242.68,244.1
663.03,244.01,242.82,244.18
662.85,244.22,242.38,245.47
662.02,244.01,243.82,244.57
661.86,245.12,241.87,244.8
661.56,244.6,243.51,243.88
663.17,245.2,243.87,243.27
661.51,244.05,243.87,244.66
660.39,245.06,243.43,243.5
661.02,244.59,242.11,242.98
661.49,244.3,242.71,244.5
661.62,245.03,242.21,244.31
661.36,245.77,242.53,244.23
662.82,244.98,242.68,245.05
661.31,245.38,242.33,243.88
662.26,244.29,243.21,243.99
661.88,245.17,241.75,244.07
662.32,244.53,241.14,245.57
659.93,243.47,242.98,244.67
661.77,244.3,242.6,243.39
661.31,244.31,242.83,244.07
660.3,244.33,241.95,243.71
661.14,244.78,243.21,243.52
662.55,244.55,241.12,244.77
663.45,245.27,243.13,245.12
663.41,244.86,242.26,245.34
662.99,245.07,243.44,245.15
660.51,244.23,243.24,243.65
661.64,244.08,242.29,243.74
661.9,244.7,243.54,244.58
662.78,244.11,244.18,244.7
663.3,244.8,242.17,244.56
662.18,244.62,241.36,243.68
663.74,244.98,243.85,245.11
663.12,244.53,243.0,245.04
662.11,245.12,241.96,244.52
663.04,244.34,243.11,243.81
662.71,245.63,243.99,243.57
662.85,244.69,242.85,245.06
663.54,244.11,243.79,243.86
661.0,244.45,243.82,245.19
661.65,244.24,242.68,244.81
661.92,244.49,242.17,244.44
661.14,244.47,243.56,243.61
660.23,244.08,242.68,244.37
662.25,245.78,242.55,244.59
661.51,243.91,241.94,244.66
663.17,244.19,244.47,245.65
662.88,243.69,243.7,244.93
665.23,244.74,243.3,244.92
662.5,243.58,242.78,244.63
664.5,245.02,243.72,243.76
662.99,244.66,242.82,243.7
663.74,246.05,244.39,244.45
661.9,245.3,242.79,244.24
663.29,245.28,243.34,244.58
662.52,245.92,244.2,244.52
662.49,244.25,242.33,244.64
662.23,243.0,241.77,244.47
662.43,244.63,242.72,245.19
662.09,244.84,242.69,245.33
664.58,245.25,242.91,245.64
661.8,244.72,242.73,244.4
664.17,245.28,242.9,244.74
664.26,244.16,242.13,243.82
664.11,243.12,243.2,244.87
664.01,243.7,242.25,245.27
662.56,244.55,243.82,244.7
660.7,244.18,242.91,245.56
662.99,245.04,243.1,243.57
661.83,244.36,242.76,243.96
660.71,244.78,244.02,245.01
660.87,244.76,242.2,244.79
662.38,245.35,242.35,243.54
662.29,244.85,242.45,244.35
661.61,244.35,242.43,245.18
662.23,244.64,243.37,244.25
660.29,244.53,241.54,242.74
662.9,243.93,241.86,244.3
662.95,244.3,242.58,244.02
663.25,245.72,242.92,244.59
662.71,244.23,244.75,244.1
661.42,244.27,242.33,244.03
662.02,244.65,241.66,243.97
663.11,244.69,243.43,244.69
663.74,244.88,243.21,244.91
661.07,245.03,241.79,244.18
663.41,245.31,243.36,244.04
661.16,245.87,242.92,244.36
661.73,245.02,241.91,244.04
662.63,244.3,243.02,244.99
662.18,244.43,243.16,244.0
663.09,244.29,242.82,245.56
660.35,244.12,243.88,244.53
662.49,245.41,242.32,244.64
662.11,244.71,244.24,245.31
662.06,243.98,242.96,244.49
662.27,244.28,243.43,245.7
662.97,245.32,243.35,245.75
661.2,239.48,242.92,244.66
662.12,244.39,241.55,244.18
661.59,244.69,243.32,244.86
662.54,244.59,242.42,243.55
661.71,244.7,242.83,245.21
661.22,244.83,241.69,243.43
660.82,243.65,241.64,242.69
662.28,245.11,241.92,244.9
663.16,244.08,242.44,245.24
663.31,245.02,242.76,244.21
663.28,245.41,243.4,243.6
663.51,244.61,242.33,245.03
663.37,243.63,242.07,245.09
663.32,245.3,243.23,243.55
665.3,244.22,243.68,244.97
662.25,244.43,242.49,243.54
662.77,244.59,244.23,242.97
665.08,244.69,244.01,244.5
662.14,244.71,243.8,243.31
662.55,244.7,242.96,245.11
662.89,244.6,243.79,245.26
664.97,244.98,244.72,244.38
661.26,244.7,242.81,242.43
662.81,244.6,242.37,244.42
662.94,245.1,242.44,245.02
661.76,243.89,243.06,244.25
662.05,244.74,243.45,245.46
661.92,244.74,242.52,245.59
659.79,244.18,242.06,243.06
661.87,244.01,244.14,244.22
662.42,244.46,243.2,244.63
661.55,244.53,243.74,244.41
660.01,244.21,242.48,244.34
662.1,245.29,244.29,243.72
661.78,244.08,242.9,243.51
658.63,243.07,242.59,244.1
658.91,244.3,241.95,242.5
660.28,242.71,242.87,243.65
662.52,245.92,243.51,244.25
660.11,244.62,242.18,244.37
662.39,244.49,242.93,245.02
661.37,243.95,242.77,244.26
660.45,245.61,243.93,244.08
661.18,244.2,243.22,244.91
661.38,243.7,242.2,245.13
660.5,243.55,242.28,244.2
662.63,243.04,244.33,243.89
662.85,244.52,242.77,244.87
662.54,243.0,242.99,245.44
661.63,244.47,244.36,244.51
662.07,245.37,242.36,243.96
661.83,246.04,241.79,243.38
659.91,244.37,242.96,244.18
659.5,244.02,243.82,243.67
661.95,243.77,243.7,244.87
661.49,244.89,243.37,244.53
662.5,244.26,243.32,244.66
663.44,244.48,244.01,244.59
663.82,246.69,244.94,244.81
660.28,244.01,242.04,244.83
663.56,245.78,242.32,245.47
663.48,244.74,244.33,245.15
662.45,245.09,243.04,244.05
662.7,244.6,242.89,243.98
664.01,245.46,243.71,245.23
662.19,244.31,243.7,245.27
664.61,244.97,243.07,243.36
662.35,244.58,242.71,245.37
661.38,244.96,243.06,244.97
659.97,244.34,242.25,244.72
661.96,244.07,242.74,244.12
662.36,244.93,243.91,244.93
661.95,244.92,242.73,243.78
661.92,244.24,243.45,244.56
661.3,245.53,242.77,244.66
660.35,245.4,242.18,243.08
659.33,243.88,243.42,245.08
659.02,244.21,243.47,243.34
659.96,245.22,243.35,245.0
659.09,244.07,242.01,245.33
659.04,243.55,242.04,243.35
661.29,244.77,242.11,244.62
659.78,244.82,241.95,243.22
661.02,245.1,242.45,244.21
659.81,244.18,243.5,245.08
660.3,244.12,242.14,245.04
660.08,244.63,244.31,243.94
660.08,243.95,243.16,245.21
661.41,244.36,242.56,243.49
660.23,245.07,242.19,244.38
660.66,244.51,243.41,244.05
661.2,244.45,242.78,243.33
660.76,243.97,243.09,244.99
662.25,245.6,243.38,244.29
662.5,244.79,242.12,245.81
661.55,245.12,242.44,245.83
662.35,245.69,243.35,243.87
661.51,244.24,242.0,244.83
661.44,243.92,242.47,245.63
662.13,243.85,243.14,245.31
659.87,244.53,242.3,244.47
662.25,244.83,243.3,244.05
660.4,243.65,243.36,243.22
660.97,244.84,242.7,244.81
663.02,246.49,242.8,244.3
660.8,244.74,242.56,245.09
659.21,244.43,243.45,244.61
660.08,244.25,241.91,245.41
662.61,245.15,243.22,244.53
659.95,244.9,243.74,244.99
661.07,245.38,243.58,245.29
658.89,243.52,242.55,243.0
661.59,245.51,241.53,244.34
661.49,243.59,242.99,244.58
661.75,244.03,243.61,244.21
660.47,244.16,243.44,243.8
661.23,245.28,242.1,243.42
660.7,244.68,242.88,244.89
660.55,245.0,242.46,243.83
661.85,245.38,242.78,245.02
661.32,245.1,242.66,244.42
658.83,243.91,241.86,243.23
660.47,243.12,243.6,244.14
658.44,243.74,242.31,245.59
660.58,244.23,243.8,245.16
658.25,245.29,242.13,243.53
661.01,244.71,243.01,243.41
659.54,243.39,242.78,243.46
664.92,245.7,244.67,245.47
659.41,244.46,242.11,243.62
659.01,243.24,242.35,243.94
660.53,243.93,242.72,244.42
661.36,244.04,241.77,245.22
661.03,244.44,243.39,244.7
660.18,242.93,242.15,244.62
661.63,244.21,242.93,245.26
663.23,245.05,243.73,244.51
658.54,243.67,242.54,243.77
660.59,245.21,242.84,244.06
661.16,243.69,243.39,245.66
661.54,244.4,243.94,245.24
661.31,244.56,243.54,243.84
661.47,244.33,243.3,245.09
663.53,244.7,243.32,244.73
661.58,244.51,242.86,244.15
660.32,244.88,242.47,244.09
663.08,244.57,242.77,244.21
661.4,243.64,243.83,244.77
661.62,245.42,244.23,245.58
658.15,244.21,241.36,242.75
657.81,243.69,241.54,242.72
658.9,242.87,242.04,243.3
658.25,244.06,243.76,244.13
659.09,244.36,242.56,244.23
660.51,243.1,242.84,244.67
660.42,244.12,243.31,244.48
661.31,243.71,243.15,243.39
661.88,244.64,244.39,244.9
660.97,245.35,242.1,244.08
662.05,245.75,243.19,244.08
662.44,244.8,243.92,244.14
662.95,245.25,242.98,244.21
660.11,243.84,242.52,244.0
663.21,244.88,242.83,244.56
661.02,243.67,242.9,242.89
661.8,244.68,243.06,243.69
659.78,245.61,241.76,244.47
661.39,245.05,242.99,244.04
660.89,245.1,243.06,244.8
661.08,245.16,243.63,245.24
662.97,244.53,243.31,245.88
660.46,244.09,241.31,244.58
661.54,244.09,243.1,243.21
661.29,243.63,242.13,245.21
662.34,244.91,242.53,245.37
661.08,242.94,242.02,243.71
662.49,244.7,243.11,245.24
661.87,244.87,243.14,244.72
662.06,244.21,243.87,245.63
662.38,244.92,243.58,244.89
661.86,244.52,242.64,244.89
660.19,244.05,242.2,243.15
660.42,243.23,241.9,243.77
662.77,245.36,243.75,244.65
662.53,245.24,244.33,244.39
664.38,245.94,243.35,244.66
661.22,244.6,242.95,244.25
660.51,244.37,240.89,244.01
661.38,244.53,242.66,244.33
662.13,244.11,243.45,245.08
660.64,244.66,241.65,244.89
660.69,243.78,242.87,245.44
660.07,244.56,242.45,243.44
662.06,245.42,242.21,244.23
662.18,245.3,243.71,246.1
660.47,244.48,242.32,244.62
662.21,244.66,241.48,245.35
662.61,244.59,242.17,244.71
663.68,244.48,243.99,244.68
661.33,243.56,241.87,244.12
663.82,245.15,243.12,244.62
661.55,244.8,243.01,244.07
663.67,245.15,243.95,244.69
661.54,243.89,244.07,245.08
660.2,244.57,242.37,243.74
661.67,243.9,241.87,244.53
662.74,244.88,242.76,244.19
664.14,244.15,243.71,245.13
663.73,244.9,243.8,245.91
661.63,244.9,243.17,245.09
662.49,244.33,244.21,245.57
661.25,244.77,243.12,243.54
663.02,245.35,242.72,245.37
659.78,244.18,241.32,242.82
661.5,242.45,241.22,243.7
662.64,245.0,242.59,244.11
663.5,244.74,243.29,245.15
661.04,244.12,242.8,243.43
663.18,244.12,242.74,245.09
660.77,243.66,243.95,244.26
660.28,245.2,243.29,243.42
660.42,244.24,242.1,244.25
662.78,245.37,243.07,245.26
661.09,244.59,242.75,243.62
661.89,245.06,243.27,243.3
658.33,243.6,242.78,243.36
660.68,243.42,242.95,242.86
663.48,244.02,244.27,244.53
663.37,244.55,241.9,244.74
662.62,244.6,243.28,245.86
663.0,244.44,243.37,244.67
662.27,244.81,242.11,244.77
661.77,243.97,243.54,244.49
663.76,244.63,243.82,244.35
662.48,245.35,243.07,244.11
661.94,245.01,242.65,243.31
662.12,245.01,242.42,243.44
663.02,245.02,242.99,244.44
663.85,244.88,244.56,245.63
661.87,244.23,242.62,243.88
662.72,245.57,242.78,244.75
663.54,245.09,243.39,245.33
661.85,245.01,243.51,243.33
661.57,243.77,243.67,245.47
661.86,245.04,242.16,243.98
663.35,244.19,242.36,244.62
663.95,245.2,243.83,243.66
661.59,244.38,242.43,243.94
662.45,243.86,243.07,243.53
663.56,243.89,244.11,244.32
663.27,244.49,243.75,245.27
662.11,242.85,243.41,245.5
661.94,245.69,242.9,245.04
662.24,243.33,243.11,243.14
661.0,243.8,243.96,243.22
661.65,244.0,242.87,243.81
663.62,244.34,243.52,245.49
663.47,245.25,242.8,244.8
664.72,244.99,243.16,245.77
661.91,243.95,242.21,243.84
663.14,244.46,244.12,245.26
661.88,243.22,243.83,244.6
663.1,244.38,242.77,244.4
662.3,245.32,243.24,243.84
662.23,244.0,241.69,243.93
664.34,244.43,243.95,245.21
662.53,244.58,243.66,243.94
662.51,244.13,243.74,245.35
661.69,244.36,242.67,244.54
665.28,244.12,243.76,245.59
662.6,245.33,243.09,244.98
663.46,246.39,244.89,245.19
660.6,244.88,242.4,242.9
660.88,244.4,241.59,244.63
664.5,244.27,243.75,245.69
662.28,244.72,241.77,244.74
662.22,245.18,243.76,244.12
662.22,245.35,242.98,243.7
663.75,244.87,243.78,244.54
662.3,244.05,242.19,244.07
663.73,244.38,243.7,244.42
661.66,244.58,242.86,244.91
660.54,243.83,243.63,244.51
661.52,244.66,243.15,243.79
661.69,245.73,243.09,244.54
662.51,244.49,243.6,244.14
662.24,243.78,243.34,246.04
662.23,244.24,244.23,243.99
662.76,244.85,242.03,243.82
661.78,243.66,242.48,243.65
663.33,244.8,243.65,245.44
661.48,245.53,242.08,243.41
663.6,244.78,242.53,245.21
662.53,246.17,242.56,245.69
661.26,245.02,242.33,244.65
661.05,243.82,243.13,243.99
662.48,244.82,241.71,243.73
662.96,244.32,242.51,244.45
664.97,245.65,244.47,244.65
659.87,244.5,242.14,242.98
661.12,244.41,241.99,243.45
661.98,244.85,243.2,244.07
661.49,243.88,242.36,244.48
661.0,244.0,241.55,243.3
661.9,245.18,242.81,244.69
662.45,243.4,242.52,244.34
662.49,244.48,243.62,243.97
663.74,245.06,244.46,245.41
661.95,243.83,242.17,243.66
660.54,244.27,242.25,244.01
663.38,244.54,242.27,244.46
663.49,244.47,243.4,245.48
663.44,245.35,242.22,243.95
661.77,245.37,242.22,245.02
659.65,244.78,241.62,243.38
663.54,244.67,242.69,245.92
662.85,245.3,244.35,244.76
662.36,244.45,242.41,243.87
662.41,243.87,242.36,243.71
662.61,245.01,243.12,244.74
661.67,243.36,242.56,243.23
661.86,245.25,242.15,243.91
662.03,244.61,243.44,243.73
662.97,245.63,243.48,244.48
663.73,244.97,243.54,243.75
664.56,244.47,243.46,245.12
663.79,245.61,242.42,244.41
663.07,244.11,243.03,244.85
660.75,244.01,242.57,243.92
663.11,243.86,242.21,244.11
663.59,243.18,243.02,245.22
662.69,244.64,243.07,243.47
661.54,245.22,243.63,243.94
662.27,244.13,243.22,245.2
659.73,245.37,242.84,244.35
661.09,244.29,243.25,244.5
661.62,244.45,242.14,243.86
663.72,245.01,243.01,244.8
661.87,244.59,243.25,244.78
661.73,244.6,242.82,244.21
660.7,243.3,242.27,244.06
661.46,244.9,242.78,244.85
662.26,242.97,243.21,245.2
663.45,244.92,243.5,245.77
660.96,243.97,241.07,244.55
661.91,243.46,243.48,244.25
664.37,244.66,243.71,244.85
662.57,244.93,243.79,244.49
662.83,245.29,243.15,244.8
661.94,243.65,242.46,244.68
662.77,244.42,242.82,244.95
664.35,244.27,243.66,245.53
662.81,244.04,242.41,243.36
664.86,245.34,243.89,245.92
663.16,239.59,241.45,245.7
663.17,245.33,242.39,244.78
661.91,244.42,243.38,244.4
662.28,244.1,242.65,243.97
663.73,244.66,243.8,244.27
662.61,243.85,243.31,245.61
662.37,245.09,243.68,244.92
661.72,244.49,242.59,243.23
662.78,245.0,242.33,244.42
660.42,244.58,241.9,243.57
662.11,244.14,242.42,243.16
663.96,245.69,243.36,244.19
660.33,244.93,242.41,242.19
661.55,244.38,242.2,244.12
661.15,243.7,243.08,244.78
663.27,244.32,243.51,245.19
663.82,244.53,242.69,244.48
660.65,244.34,242.75,244.67
660.34,243.96,242.09,244.31
662.77,244.52,243.16,244.78
661.48,245.36,242.91,244.31
662.56,245.1,242.95,243.42
663.19,244.49,242.66,244.56
663.74,245.68,242.22,245.52
660.78,243.51,241.97,244.09
663.2,245.04,242.33,244.73
662.9,243.93,243.34,245.61
662.0,244.39,243.81,243.9
661.03,245.0,242.32,243.62
659.93,244.66,242.05,243.69
659.84,243.72,242.82,244.23
661.6,244.81,242.62,244.85
660.45,245.12,242.56,243.69
661.92,244.79,242.57,244.62
663.11,245.23,242.9,244.94
661.08,244.72,243.08,244.32
660.57,244.17,243.09,243.7
661.92,244.58,242.64,243.17
661.44,243.87,243.67,244.43
662.37,243.48,242.89,244.38
662.3,244.74,242.07,243.81
662.77,243.7,243.55,244.37
664.39,244.71,244.09,244.72
