total_output_power,pa1,pa2,pa3
897.38,320.34,318.43,328.8
895.05,319.63,319.63,328.37
894.03,323.06,321.17,331.9
899.44,323.13,317.08,328.72
893.64,321.31,316.8,329.13
896.58,320.34,319.39,328.97
897.2,319.32,320.1,327.75
893.37,323.26,320.3,331.44
897.51,323.1,319.01,329.2
895.8,320.9,318.63,329.35
897.36,320.19,318.02,329.57
894.61,319.2,318.83,327.6
893.44,321.76,321.18,327.63
897.96,323.31,322.16,331.5
898.68,322.22,319.52,330.31
895.22,319.98,318.78,327.38
892.79,322.96,321.13,330.11
897.54,321.36,321.3,331.88
898.71,320.89,318.87,331.14
895.64,320.45,319.78,330.45
899.07,319.96,317.52,328.19
895.0,318.58,317.7,328.59
893.97,321.68,321.08,329.57
896.41,323.45,319.12,332.77
896.7,321.39,317.12,330.76
893.73,319.3,318.75,328.4
892.05,319.0,317.87,328.42
890.47,321.89,319.9,330.29
896.35,321.53,319.87,330.97
894.38,321.7,317.63,328.82
892.46,321.56,320.37,330.39
896.34,322.01,319.72,332.03
897.27,320.83,318.38,330.57
897.28,323.06,318.19,329.14
896.3,320.47,319.75,331.44
899.46,319.11,317.24,330.54
896.71,321.82,320.19,331.25
897.78,321.95,318.4,330.7
895.23,322.18,317.2,329.33
898.82,319.69,317.16,327.99
895.44,321.46,320.18,330.89
900.27,322.7,319.83,332.56
899.08,322.39,317.08,327.89
895.79,320.38,319.75,330.72
898.33,320.36,317.76,328.81
893.77,321.29,321.92,330.28
897.5,321.07,319.84,332.07
895.46,322.42,317.89,329.54
894.54,319.7,317.8,327.85
892.05,322.9,319.97,332.43
898.61,323.5,319.57,331.45
897.25,323.63,318.42,329.46
895.86,320.33,319.62,330.03
898.22,320.29,316.61,328.24
893.51,320.44,320.2,329.09
895.59,322.46,320.5,332.08
897.34,323.36,319.56,328.54
896.18,320.54,317.31,329.29
895.52,321.26,318.66,327.26
894.42,322.18,320.24,331.0
900.3,323.7,320.52,330.87
900.36,320.77,320.58,331.59
900.83,320.24,317.32,328.71
894.73,318.79,320.13,328.15
893.96,322.42,321.48,332.14
898.53,323.0,318.93,330.38
895.86,320.57,319.11,328.85
893.72,322.84,320.35,329.86
897.67,322.26,320.64,332.19
897.38,322.99,317.74,330.18
895.74,321.38,319.81,330.36
897.54,320.7,318.16,327.92
893.84,320.78,320.76,328.7
893.94,323.5,320.66,331.62
897.49,322.3,319.5,331.85
895.25,322.05,318.0,329.38
895.83,320.19,317.4,328.51
893.33,321.57,320.91,331.89
900.8,322.96,321.65,332.17
902.35,320.3,318.07,329.86
896.18,322.65,316.83,328.52
895.52,320.94,319.39,332.16
898.27,319.7,317.93,330.07
895.0,321.77,321.39,330.13
896.29,322.21,319.03,332.36
895.82,321.22,318.3,329.79
894.6,321.07,317.26,328.9
894.1,321.92,319.14,330.8
899.93,322.69,320.79,332.33
902.0,323.55,317.92,329.57
896.44,320.64,318.68,330.48
898.12,320.32,317.36,328.06
893.72,320.38,322.45,328.61
893.51,322.37,319.65,332.76
897.44,322.27,319.07,329.25
894.47,320.37,318.45,328.23
892.09,322.31,318.98,329.71
894.68,321.64,320.81,331.3
896.55,321.41,318.53,332.34
893.97,320.18,317.86,329.25
894.34,319.15,316.67,327.96
893.72,322.11,320.79,329.71
896.28,322.32,320.44,331.73
897.22,322.07,318.7,329.27
895.29,320.54,317.69,329.2
895.43,319.33,317.04,327.65
894.47,320.74,320.85,328.12
895.46,322.19,320.33,331.67
897.16,322.17,320.7,331.21
898.8,322.26,318.64,328.4
893.73,319.82,318.21,327.51
892.81,319.61,319.12,330.67
893.46,322.46,320.38,330.65
897.03,322.03,320.63,331.99
895.67,323.16,320.08,332.45
896.85,319.93,317.88,328.74
893.31,319.4,319.53,330.7
894.32,323.41,320.78,330.32
898.77,320.26,320.72,332.59
897.06,322.39,318.86,329.81
893.63,321.09,319.9,332.14
896.27,321.12,319.72,331.3
894.57,322.02,321.43,332.27
897.33,321.44,319.23,329.25
892.92,320.22,318.57,328.16
892.18,320.89,318.38,331.69
895.78,324.05,319.36,330.35
895.74,322.09,319.19,327.85
893.46,323.38,319.78,332.01
898.82,320.63,319.44,330.52
894.55,321.67,321.52,332.62
898.56,321.38,318.02,332.04
894.82,320.58,318.96,328.76
892.79,320.26,317.41,330.5
892.77,323.33,320.97,330.78
898.76,320.72,319.24,331.42
895.18,321.44,320.12,332.3
896.34,321.15,319.16,328.63
893.28,322.68,319.49,329.68
897.07,321.81,319.09,330.53
895.83,322.53,318.77,328.23
894.4,322.41,319.9,330.11
895.5,321.1,320.55,332.05
896.61,321.81,321.03,331.39
896.23,321.15,319.33,329.48
893.38,321.83,319.94,328.44
895.35,321.75,319.45,330.98
896.52,322.0,318.56,327.68
894.16,323.7,319.91,328.33
896.16,320.84,319.3,330.71
895.65,320.91,320.61,331.77
897.19,322.75,321.46,331.68
896.45,320.37,318.12,328.81
892.18,323.89,319.96,331.64
897.8,321.25,321.35,331.65
896.29,322.86,318.88,331.89
894.53,323.37,319.61,329.57
895.3,321.11,320.59,331.16
895.43,320.36,319.82,331.33
894.28,322.18,320.21,329.74
895.84,321.37,318.35,328.27
892.89,324.2,319.82,328.75
896.23,323.03,319.2,330.27
895.04,322.51,320.78,328.76
896.27,321.08,320.49,331.12
894.95,321.67,321.36,331.56
897.35,321.33,320.04,330.79
896.24,323.44,318.5,328.96
893.96,320.73,317.58,328.36
892.05,322.43,320.43,329.02
896.68,322.05,319.53,331.17
895.1,323.52,321.02,328.91
896.56,321.28,319.48,330.82
894.19,321.09,321.03,331.6
895.33,322.21,318.87,330.2
894.19,321.22,318.31,328.9
892.05,323.07,320.44,327.84
895.24,321.9,319.49,330.38
894.74,322.65,320.21,327.92
893.88,322.73,319.62,329.27
894.0,321.13,319.53,331.13
895.04,320.46,320.78,331.6
895.36,321.62,321.12,330.42
896.21,321.66,318.4,327.92
892.08,322.77,320.55,329.67
897.11,322.34,317.77,329.45
894.15,323.97,321.72,328.23
896.63,320.46,319.29,330.08
894.34,321.67,320.13,331.5
894.6,323.5,319.27,329.86
896.99,323.36,319.14,329.43
895.36,319.93,317.83,328.71
892.05,324.24,320.94,331.81
898.99,322.28,318.4,329.61
894.05,323.29,321.17,327.5
894.89,322.01,319.81,328.37
893.74,320.46,319.95,330.01
893.31,320.25,319.8,331.17
893.79,322.19,319.12,330.81
895.79,321.33,319.15,328.96
893.28,322.94,320.52,330.14
896.31,321.73,319.05,328.8
893.31,323.8,321.33,327.49
895.9,322.97,319.13,329.16
894.95,320.41,318.57,330.22
892.89,320.45,319.72,330.21
894.79,323.55,318.46,329.07
892.65,324.02,318.3,328.59
894.14,322.24,318.36,327.52
892.05,323.79,320.71,329.33
897.09,322.1,318.26,328.75
893.31,324.01,321.36,326.71
896.72,322.69,320.37,328.83
894.96,320.0,318.76,329.96
892.88,320.44,319.36,330.15
893.73,323.42,318.62,329.71
893.32,324.36,318.44,329.67
896.25,321.62,317.95,330.28
895.25,323.7,320.1,332.09
900.78,320.46,320.3,329.45
893.46,321.9,320.31,330.28
895.14,322.23,320.13,327.03
893.48,323.66,318.98,327.65
895.25,320.18,319.05,329.69
893.31,321.78,318.58,330.46
894.2,319.31,317.53,331.43
893.24,324.01,315.46,332.1
895.4,321.12,318.52,331.92
894.57,324.79,320.76,332.97
900.75,323.72,318.87,328.49
894.73,323.01,320.83,331.02
896.73,325.12,322.04,332.18
901.43,319.47,318.98,333.26
894.1,320.49,317.38,332.52
894.09,321.71,318.42,328.85
894.14,319.92,318.72,330.23
894.16,319.81,319.34,331.67
893.73,322.25,317.97,330.98
893.96,324.1,320.79,332.2
899.56,321.6,319.98,331.58
895.97,324.81,321.47,332.13
900.24,323.0,321.27,332.57
898.79,320.05,321.85,333.43
897.09,320.29,321.69,328.0
894.58,320.16,321.21,329.35
894.16,319.37,318.91,330.03
892.07,319.74,318.87,330.41
892.89,318.93,319.04,332.11
892.88,322.01,318.31,331.79
896.1,322.08,318.4,330.66
894.89,324.93,321.91,331.94
900.83,321.69,319.02,333.14
897.04,323.65,320.69,330.97
899.74,325.19,322.19,331.67
901.88,319.3,318.52,332.5
894.81,321.49,320.1,332.0
897.52,319.69,320.45,330.26
897.12,319.95,318.93,330.64
894.14,318.84,319.84,330.8
895.41,319.58,319.61,331.19
894.59,320.93,318.83,331.29
897.04,321.46,318.04,331.06
894.06,324.99,321.42,332.66
900.69,321.73,318.81,333.12
895.46,323.74,320.7,331.27
899.09,324.42,319.36,332.19
897.6,319.29,318.9,332.69
895.09,319.44,318.41,333.36
894.05,319.89,318.86,329.44
893.31,320.19,319.3,329.47
893.72,322.13,318.41,330.52
893.96,326.13,318.7,332.66
899.4,324.94,318.17,332.12
898.0,325.11,318.79,331.72
898.23,324.74,317.66,330.94
897.65,325.11,318.85,332.96
898.66,325.4,319.93,331.93
899.03,325.52,320.33,327.34
894.93,325.55,320.08,327.34
895.34,325.27,320.21,327.85
894.64,323.14,318.71,331.51
896.76,324.67,321.64,331.34
899.34,322.17,319.22,329.29
894.7,323.75,320.82,328.36
894.36,325.18,321.67,328.27
896.63,319.44,318.65,329.22
893.24,320.49,318.72,329.37
892.16,318.83,318.99,331.89
894.46,319.03,319.3,332.48
893.72,324.03,318.77,333.27
898.92,325.75,320.13,330.07
897.41,324.99,319.17,326.67
894.72,324.57,318.92,327.39
894.42,325.09,320.28,328.12
894.57,325.39,319.46,327.19
893.72,322.12,319.72,327.19
892.51,318.96,320.33,326.42
890.08,319.16,320.17,327.03
890.04,321.52,318.59,328.74
891.76,320.73,320.43,331.56
895.17,324.5,320.24,331.69
898.93,319.63,318.55,329.39
894.88,323.71,321.32,327.29
895.74,324.09,321.96,327.93
896.61,319.73,321.2,327.69
892.17,320.08,318.42,328.18
891.19,320.33,318.21,329.35
892.35,320.01,319.15,329.75
892.89,320.8,319.0,329.49
893.31,320.45,318.85,330.51
893.42,319.58,319.0,330.36
893.62,321.92,318.59,331.31
895.0,320.52,320.02,331.54
894.98,319.6,319.29,330.48
893.47,319.33,318.43,330.95
894.01,319.8,318.17,331.85
893.3,318.11,318.79,331.13
895.85,319.42,318.8,331.29
894.87,321.63,318.45,331.36
894.69,320.37,319.16,331.2
893.72,319.8,319.0,331.62
893.73,320.28,318.85,331.44
893.31,321.03,318.26,331.45
895.65,320.91,318.86,330.82
895.16,320.38,319.01,331.29
896.26,322.08,318.94,330.67
892.7,318.76,318.47,330.61
893.38,318.07,318.55,330.53
893.77,321.71,317.93,330.54
891.68,324.36,318.69,331.27
893.77,320.96,318.15,330.39
892.9,324.65,318.35,329.6
896.37,324.96,318.17,330.52
897.4,324.13,319.36,331.33
894.83,327.09,318.76,329.48
900.21,323.21,319.88,331.33
896.84,324.17,321.41,330.98
897.84,324.09,320.76,331.12
898.44,321.39,320.62,330.67
896.6,325.56,320.08,330.69
898.65,325.09,319.76,330.15
898.23,325.02,319.66,329.29
897.12,324.85,318.72,329.03
896.16,323.9,318.62,328.43
896.84,323.52,318.66,328.27
894.42,323.8,318.42,327.49
893.31,323.31,317.52,327.49
893.72,323.44,318.0,326.77
893.72,322.99,316.81,329.37
894.49,322.68,316.51,332.69
896.21,322.75,320.07,331.3
899.41,321.93,319.31,331.07
897.43,322.44,319.0,330.15
898.13,321.74,319.67,330.4
895.57,324.12,321.04,332.28
902.16,324.01,319.32,329.56
897.71,324.08,317.56,331.09
898.7,323.12,317.29,331.72
897.43,321.78,320.06,331.83
898.0,321.37,318.47,330.43
895.78,321.37,317.7,330.43
896.64,320.33,317.4,329.44
895.23,321.09,318.43,329.86
894.38,324.4,321.1,331.3
900.37,324.79,320.19,331.75
899.89,323.32,317.59,332.01
896.6,322.64,320.48,330.56
897.01,321.85,318.95,331.29
899.13,321.66,319.6,331.44
897.0,321.01,318.8,330.92
896.86,321.11,317.82,330.52
894.95,322.22,320.16,331.7
899.0,324.94,321.83,331.86
901.93,323.91,319.45,327.49
897.4,324.08,318.7,327.19
896.75,322.65,317.35,331.8
897.85,323.44,317.03,332.82
896.78,322.78,316.44,332.66
896.27,322.53,320.26,333.18
898.11,324.17,321.2,332.07
901.46,323.14,320.78,328.91
897.66,323.08,319.58,328.24
895.83,324.93,319.15,328.23
896.63,324.25,318.67,328.23
895.27,323.75,318.35,328.23
894.62,323.91,318.27,327.93
894.73,323.71,318.57,329.0
894.58,323.56,318.61,327.71
894.28,323.56,319.06,329.38
894.86,323.84,319.24,329.47
895.06,323.8,320.64,330.21
898.69,320.04,319.89,331.3
895.38,325.47,317.89,330.24
898.77,323.59,319.6,330.78
897.74,323.9,321.0,330.19
898.71,325.09,320.7,331.13
899.12,324.71,319.95,330.2
898.7,324.7,320.06,330.49
897.8,324.47,319.15,330.06
897.5,324.78,319.31,329.47
896.62,324.54,318.94,328.85
896.46,323.8,318.62,328.54
895.82,324.02,319.15,328.72
896.82,321.24,320.92,330.55
896.39,320.45,318.0,328.54
893.73,323.96,316.9,327.61
893.73,323.44,318.55,328.36
894.67,323.9,319.45,328.88
895.31,324.36,319.0,329.16
896.16,323.74,318.59,328.55
895.84,323.64,318.52,327.57
893.4,323.56,318.02,327.26
894.99,324.21,317.71,327.11
893.31,323.55,317.56,330.94
895.68,324.43,318.32,328.41
896.84,320.18,321.0,328.58
895.39,319.33,318.75,327.65
893.77,324.49,318.39,328.06
894.18,325.56,320.03,328.3
897.84,322.15,318.58,328.31
894.67,323.39,320.14,330.73
898.6,325.61,321.82,329.63
898.4,324.54,321.91,330.33
897.64,325.14,320.29,330.06
896.94,324.31,319.5,330.06
896.9,323.27,318.86,330.09
895.35,320.78,318.85,329.89
894.2,323.78,318.3,329.9
896.56,325.53,318.57,329.09
895.37,325.42,317.98,328.72
895.37,325.39,317.85,329.58
896.36,324.93,317.62,329.99
897.86,325.1,319.93,329.51
898.76,325.53,318.27,330.52
896.53,325.39,318.73,330.35
895.44,326.17,317.89,329.77
896.12,325.39,318.5,330.69
895.64,325.24,318.12,330.37
895.5,325.0,318.27,329.91
895.56,325.53,318.42,329.44
896.73,325.18,318.9,330.4
896.88,324.47,318.99,330.96
895.74,325.54,319.62,331.15
897.44,326.3,319.57,332.03
898.71,321.0,319.38,331.49
893.72,323.1,319.41,331.8
896.77,323.41,317.05,330.69
896.07,324.48,319.74,329.13
897.84,325.24,320.63,329.44
898.81,324.93,320.57,329.07
896.71,324.93,319.76,328.54
898.73,323.88,319.88,328.54
896.99,323.9,320.03,329.11
896.27,323.81,319.5,328.6
895.42,324.29,319.76,328.23
895.67,324.43,319.45,328.54
895.36,323.94,318.84,328.24
895.37,324.67,319.98,328.67
897.53,321.35,320.15,331.36
896.16,322.12,318.13,330.14
893.24,320.77,318.11,327.98
891.65,321.89,322.58,328.48
894.13,324.03,320.42,328.76
897.16,321.23,321.13,331.26
895.19,322.29,319.48,330.33
894.52,322.29,319.57,329.26
895.39,324.48,321.52,330.94
899.89,325.82,320.86,330.06
901.09,325.86,319.45,330.06
899.06,325.24,319.91,330.03
899.51,325.39,320.21,329.22
898.4,324.63,319.3,329.06
896.49,324.78,319.22,329.58
897.61,324.2,319.09,328.86
896.59,323.9,319.39,328.54
898.37,322.69,321.02,330.47
896.39,320.79,319.88,330.69
895.52,321.55,317.41,330.52
893.35,325.24,316.95,330.37
894.95,324.93,316.66,329.75
893.79,324.29,317.17,330.62
894.84,325.37,316.9,331.21
895.17,322.77,317.56,330.75
896.76,323.14,317.86,330.66
894.34,322.93,316.96,330.98
896.06,323.57,319.1,330.36
896.23,324.95,320.47,330.21
897.85,324.82,320.23,329.43
897.43,324.06,319.82,330.06
897.73,325.0,320.32,329.43
898.65,325.24,319.51,329.75
896.96,324.84,319.03,329.94
897.64,325.11,319.31,329.24
896.16,324.82,319.04,329.1
895.69,324.05,318.86,328.54
895.79,324.22,319.27,328.89
897.43,324.53,319.04,329.05
896.68,323.74,321.0,330.06
898.33,319.75,318.66,331.14
896.0,325.6,317.01,330.07
896.83,323.28,318.02,329.96
895.7,321.18,317.66,328.23
892.46,323.17,318.99,329.47
896.34,323.44,318.87,328.84
897.43,324.77,318.81,329.12
898.22,324.71,319.09,329.52
897.6,322.99,320.6,330.54
898.19,320.49,319.18,331.68
894.65,321.36,317.78,329.64
893.1,318.52,320.29,327.44
893.42,322.96,320.21,329.21
895.43,324.34,320.95,330.21
900.42,320.79,320.35,331.61
895.35,321.06,318.42,331.68
897.31,323.33,317.91,332.04
897.2,319.74,317.55,330.05
891.99,319.58,321.14,328.06
894.94,323.15,319.11,328.37
894.95,324.3,320.13,330.1
897.58,325.17,320.48,329.2
898.75,324.66,320.78,330.21
899.08,325.08,320.62,330.98
899.92,325.31,320.6,330.7
900.26,325.32,321.07,330.84
900.02,325.71,320.68,330.61
901.61,321.45,320.31,331.69
898.34,319.08,317.06,331.05
894.88,320.54,318.52,328.79
893.59,321.04,321.24,329.4
896.34,325.26,321.22,330.83
901.66,323.71,320.56,331.13
898.72,325.24,317.9,331.29
897.01,324.64,317.59,331.13
896.47,324.48,317.67,331.21
897.55,325.61,316.96,331.46
897.42,324.41,317.56,331.19
896.69,325.57,318.91,331.18
900.85,320.97,321.06,331.71
897.37,323.74,320.91,330.82
899.89,325.82,321.82,330.51
901.2,322.3,321.06,330.66
898.61,319.14,321.52,331.45
895.04,321.96,321.15,331.89
897.65,322.11,321.08,332.03
897.88,321.37,321.17,331.97
896.62,320.66,320.7,330.69
897.02,322.78,321.06,332.34
897.93,323.87,320.92,331.56
899.52,322.25,319.6,330.75
895.9,319.45,318.54,331.25
895.76,322.12,318.13,328.42
894.33,322.45,321.43,329.59
896.77,324.29,319.29,329.67
898.36,325.24,320.05,330.1
899.3,325.09,320.15,330.11
899.57,325.7,320.33,330.36
899.93,325.38,320.78,330.54
899.36,325.27,320.73,330.68
900.92,325.85,320.67,330.97
899.33,325.24,320.33,330.55
899.67,325.45,320.83,330.89
900.35,325.34,321.18,330.98
900.34,325.39,320.63,330.96
899.5,325.86,320.93,330.84
899.49,325.84,320.51,330.83
899.55,325.41,320.66,330.96
900.73,325.09,320.81,331.18
901.48,325.48,320.83,330.77
901.57,324.02,320.63,331.76
901.15,325.48,320.98,330.93
901.43,325.42,320.61,330.68
902.56,325.56,320.6,330.85
902.37,325.96,320.77,331.45
901.62,323.87,321.21,330.84
900.78,325.51,320.8,331.11
901.52,325.28,320.94,331.29
901.73,325.78,320.78,331.29
901.0,324.92,321.29,331.6
900.54,325.49,321.14,331.44
901.03,325.7,320.96,331.6
901.79,324.19,321.24,331.13
899.13,325.55,321.23,331.44
902.8,324.29,321.35,332.01
901.12,324.68,320.91,331.35
901.89,323.62,321.06,331.44
900.72,324.41,321.06,331.75
899.43,326.37,321.16,330.98
902.23,325.84,320.63,331.13
901.45,325.51,320.74,331.44
901.32,325.39,320.66,331.45
903.21,325.84,320.33,330.82
901.93,325.72,320.75,330.82
902.92,325.49,321.06,331.03
901.58,325.75,321.23,331.08
903.28,325.62,320.98,332.0
901.58,325.53,320.78,331.67
901.58,324.76,321.23,331.51
902.94,325.21,321.08,332.34
901.9,325.24,321.08,331.73
901.99,320.31,321.09,331.4
897.06,321.81,321.05,332.35
897.89,321.27,321.21,332.03
897.18,321.43,321.22,331.55
898.47,320.16,321.06,330.98
895.95,322.51,321.3,332.16
899.15,325.46,321.28,332.03
902.52,323.5,321.22,332.35
900.62,325.84,321.65,332.18
902.85,321.53,321.38,332.04
898.33,322.35,321.82,332.66
900.27,321.43,321.67,332.32
900.09,323.17,320.32,331.28
899.97,324.46,320.61,330.68
899.39,321.97,320.85,331.14
898.76,323.1,319.05,330.66
897.48,323.25,321.06,331.44
899.18,320.53,320.76,332.38
897.02,321.92,320.38,331.28
898.79,321.71,321.74,332.27
898.92,322.57,319.39,331.32
898.85,325.46,318.76,330.69
899.96,325.26,320.54,331.5
900.39,324.05,321.12,332.61
899.89,320.44,320.72,331.53
896.34,323.31,320.76,331.45
899.47,319.74,321.21,332.63
895.39,324.04,322.02,331.74
901.29,320.93,321.82,332.05
894.54,322.85,321.18,330.92
897.7,323.31,321.67,332.2
898.56,322.36,319.27,330.88
895.78,323.23,320.36,331.48
898.05,325.52,321.15,332.48
901.68,322.49,319.75,331.29
900.24,325.53,321.08,331.86
901.18,324.98,322.09,332.35
901.45,320.9,321.37,331.41
896.44,323.98,321.22,332.34
901.78,323.14,320.26,330.25
899.14,319.78,320.82,330.55
896.38,325.83,320.13,331.82
899.4,320.21,321.08,331.31
898.65,324.15,321.48,331.29
900.7,324.79,321.1,332.15
900.98,324.48,321.06,331.89
900.87,321.99,320.98,332.33
898.08,325.57,320.69,331.13
901.62,324.08,321.67,331.54
901.35,319.87,320.97,332.03
898.55,323.32,321.61,331.72
900.09,319.14,321.24,331.27
895.79,321.62,320.31,331.6
897.72,323.43,321.52,331.36
899.79,323.48,320.62,331.07
900.05,322.27,320.62,331.62
897.29,319.76,321.31,331.88
896.08,319.85,321.27,331.49
896.53,320.89,320.62,331.26
896.72,325.7,320.29,331.61
900.44,325.83,321.2,331.29
902.0,325.84,320.66,330.98
901.22,325.22,321.38,331.6
901.08,324.02,320.78,331.2
900.88,323.95,321.15,331.53
900.78,324.51,320.32,331.6
898.65,325.7,321.22,331.88
900.55,325.23,321.37,331.17
902.35,325.86,320.02,330.82
901.99,323.89,321.07,332.07
901.17,325.79,321.82,331.45
901.54,325.43,319.9,331.24
899.77,324.34,321.17,331.82
900.02,325.55,320.32,331.12
900.3,325.14,321.01,331.62
901.3,324.88,320.81,331.36
901.65,323.12,321.07,331.38
899.7,322.81,321.21,331.75
902.8,321.91,321.51,331.76
899.98,325.24,320.76,331.99
903.5,321.25,321.52,332.35
898.26,320.93,322.13,332.11
898.79,319.23,321.67,332.74
898.48,322.7,320.91,332.03
898.15,323.69,319.71,331.12
897.65,321.81,321.37,332.93
900.83,322.25,320.77,332.05
897.79,322.09,320.77,331.86
898.82,320.89,321.36,332.78
898.7,321.03,320.67,332.03
897.74,321.62,321.31,332.26
897.21,322.08,321.32,332.18
898.07,324.41,319.91,332.23
899.97,323.1,320.16,331.86
900.46,320.54,321.35,332.95
899.49,322.02,319.57,332.02
900.35,323.66,321.3,333.27
900.61,324.09,319.64,331.87
900.67,322.96,321.06,332.55
899.24,321.04,320.76,331.94
