total_output_power,pa1,pa2,pa3
953.24,306.12,338.84,340.92
955.02,307.32,338.54,341.5
953.76,307.74,339.67,339.68
954.98,308.41,339.23,339.9
953.94,310.16,340.78,340.09
953.16,308.1,339.17,338.34
952.89,308.13,339.06,340.48
954.38,307.75,339.38,339.95
949.93,308.12,339.31,338.54
954.88,307.2,340.17,340.31
952.66,308.18,339.4,341.13
956.14,308.08,339.8,340.29
957.5,309.3,340.56,340.87
951.94,308.28,338.39,338.86
952.7,306.78,339.27,338.91
957.23,309.21,340.22,342.27
952.76,308.43,339.14,341.02
955.44,306.46,340.09,340.42
955.44,308.22,340.41,338.51
955.25,309.32,339.74,339.34
957.13,308.62,339.81,340.87
955.84,308.48,339.29,342.02
957.2,308.55,339.82,341.43
958.13,309.07,340.51,339.88
954.92,309.57,339.0,337.75
955.44,308.46,340.08,340.89
956.42,308.16,340.44,339.63
955.03,309.03,340.38,339.08
953.38,308.17,340.63,338.31
954.25,307.26,339.1,341.18
955.88,306.96,340.07,340.91
955.8,307.69,340.26,339.02
957.64,309.64,340.41,339.82
952.9,308.85,339.9,338.29
952.63,308.74,338.77,338.56
954.23,308.51,338.58,340.87
952.81,310.12,339.17,339.62
953.07,307.76,339.07,339.63
957.97,308.15,340.22,341.15
955.65,309.98,339.83,341.35
954.89,307.64,340.17,340.56
953.79,309.6,338.99,341.03
953.9,307.32,340.71,338.5
958.22,307.58,341.3,342.31
952.23,310.49,339.78,340.23
951.85,308.06,338.82,340.12
955.28,308.91,339.75,341.66
952.3,308.37,338.67,341.02
953.19,306.6,340.54,341.51
954.62,306.62,340.91,340.72
953.35,306.47,338.78,341.44
954.03,307.19,340.45,340.95
954.14,308.93,339.36,339.24
954.59,308.06,339.63,339.89
952.86,308.12,338.35,341.47
957.97,307.73,340.01,341.54
954.4,309.62,340.13,340.86
952.1,307.37,339.15,338.09
953.01,308.92,340.36,341.08
952.31,308.47,338.67,341.06
954.97,308.31,340.55,341.64
956.26,306.92,342.23,341.21
954.23,307.75,339.84,340.65
952.43,307.61,338.1,339.67
952.55,307.94,339.63,339.74
952.61,307.62,340.34,337.68
955.37,307.05,341.04,339.71
954.69,307.39,339.97,340.89
951.65,308.84,339.27,339.31
955.3,307.53,340.52,339.92
951.92,307.9,338.86,338.7
951.45,307.18,338.83,337.6
956.65,307.61,339.44,341.4
951.32,308.19,338.86,338.06
954.34,307.77,339.9,339.13
955.54,307.5,339.77,341.32
955.59,308.14,339.78,341.06
956.3,307.61,339.73,340.72
954.96,307.55,339.17,341.41
958.09,308.11,339.26,341.62
956.3,307.97,339.23,339.12
956.75,307.8,340.22,340.69
957.65,307.97,340.38,340.11
958.09,309.3,340.58,339.3
954.29,309.03,339.46,340.11
952.83,306.71,339.77,341.14
952.68,307.17,340.73,339.6
951.72,308.84,339.2,338.91
953.89,307.32,338.29,341.25
954.14,307.32,338.78,341.35
953.54,306.55,339.9,339.83
953.17,307.19,339.36,337.63
957.58,307.22,340.39,340.88
954.07,307.75,338.99,341.84
955.02,307.32,339.94,340.08
955.53,308.19,340.1,339.03
954.37,309.34,340.01,339.21
955.21,309.64,340.86,340.87
955.93,306.36,340.53,340.64
949.92,308.06,338.32,336.55
955.2,308.74,341.03,337.22
954.96,309.76,339.47,339.42
956.04,307.74,340.28,340.78
951.91,308.75,339.56,337.88
952.47,306.99,339.25,338.83
957.22,308.05,338.59,341.23
955.85,309.86,338.99,341.35
956.79,307.33,340.23,340.43
953.3,309.31,339.93,339.06
953.24,308.16,340.14,339.35
954.76,309.42,339.63,340.31
951.29,308.37,338.51,338.36
954.38,308.45,339.23,339.89
953.18,307.83,340.41,340.28
957.47,307.39,340.2,341.56
959.4,309.07,340.58,341.63
954.27,309.92,339.91,339.37
955.09,307.47,340.46,340.64
955.38,307.03,340.7,340.58
956.84,307.85,340.59,341.49
954.31,308.09,338.86,340.56
954.03,307.65,339.95,340.19
955.82,308.06,340.06,340.87
956.7,308.91,340.95,341.9
956.27,308.0,339.15,342.06
955.66,307.87,339.05,341.29
953.95,307.88,339.66,340.87
957.38,306.94,340.13,340.66
958.02,308.46,340.52,340.4
955.4,308.09,341.49,339.8
955.85,308.74,339.46,340.57
954.06,307.33,338.59,341.51
954.63,307.32,339.57,340.09
955.44,308.11,340.05,338.79
952.51,308.2,339.52,338.31
953.47,307.58,340.42,340.58
957.32,306.78,340.32,341.19
959.84,309.34,340.05,341.88
954.44,309.13,339.4,341.72
952.53,307.29,338.44,341.28
959.81,306.41,339.77,341.81
955.86,311.31,338.99,341.82
958.06,307.87,340.08,341.36
961.3,309.63,336.99,342.0
957.79,310.71,339.82,340.87
959.84,309.1,340.04,341.65
957.53,310.33,341.05,340.58
957.4,308.1,340.88,341.11
957.9,309.97,340.2,340.38
956.87,310.07,340.11,340.66
958.87,309.68,340.29,342.18
957.6,310.77,340.4,340.82
957.24,310.55,340.75,341.22
954.59,310.05,341.53,340.74
956.12,307.08,339.48,340.53
957.83,309.84,340.99,341.35
955.6,310.57,340.81,341.46
957.98,308.24,340.86,339.94
954.77,309.88,339.36,341.38
955.74,307.25,340.46,341.35
955.66,307.25,338.64,341.19
955.6,307.64,340.69,337.07
954.03,308.89,340.56,340.31
955.1,307.32,338.9,340.7
955.41,308.19,339.63,339.29
956.29,308.47,339.47,341.35
954.76,307.62,339.44,339.89
954.5,308.19,340.46,338.7
955.77,308.97,340.26,340.45
953.71,309.5,340.52,338.89
955.18,307.75,340.33,340.11
952.91,307.97,338.83,339.29
953.85,306.3,339.17,340.19
957.55,307.25,339.18,341.23
958.58,310.94,340.07,341.48
954.98,310.45,339.13,341.35
952.78,307.6,339.79,340.26
961.1,306.29,340.73,342.11
957.31,311.02,340.61,340.1
954.5,309.67,339.1,341.3
958.81,309.9,340.31,342.04
957.61,310.08,340.98,341.12
959.01,309.81,340.73,342.07
956.94,310.74,339.72,341.08
957.98,310.68,340.46,341.34
955.07,310.64,340.33,341.31
956.3,309.99,339.04,341.2
956.75,309.56,340.1,341.82
959.37,309.75,341.05,342.62
958.99,311.03,340.99,340.23
957.98,310.91,341.65,341.54
955.62,308.8,339.6,339.7
957.59,309.31,340.35,341.89
953.24,309.52,339.37,341.03
955.65,306.36,340.1,341.41
957.09,308.5,340.72,342.25
955.03,309.4,340.95,340.56
953.81,306.7,340.41,341.37
954.92,308.15,339.77,339.73
955.45,310.31,339.92,339.63
957.14,310.17,340.44,341.15
955.21,310.17,339.76,341.34
955.03,308.64,339.48,340.27
954.14,309.32,339.8,340.81
951.66,309.17,338.86,340.92
958.6,307.32,340.61,339.29
958.34,308.31,340.08,341.72
952.35,310.05,339.63,340.03
954.73,307.51,340.58,341.51
955.48,309.11,339.95,341.19
955.03,309.9,340.42,339.28
953.66,309.47,339.94,339.31
957.54,309.03,340.35,341.14
956.14,310.43,340.5,341.7
953.24,308.14,337.88,341.29
958.33,307.08,340.19,341.5
957.57,309.63,340.25,340.38
957.7,310.6,340.82,341.5
952.35,309.3,338.57,340.97
954.69,307.82,340.06,340.87
953.73,307.22,339.81,340.9
958.05,307.76,339.92,341.84
956.78,310.06,340.42,342.28
958.01,310.6,340.59,341.37
956.76,308.87,339.85,341.51
957.73,309.99,341.11,341.03
959.17,310.28,340.43,341.2
953.85,306.08,340.14,339.25
956.35,307.55,339.87,340.34
957.37,309.19,340.57,341.94
958.23,309.58,341.05,340.76
955.8,310.75,340.63,341.06
953.45,308.87,339.23,341.1
958.93,306.69,339.77,341.51
958.08,310.61,341.02,341.35
955.76,308.32,341.34,341.67
956.47,306.63,341.34,342.15
958.75,307.55,340.33,340.72
957.06,309.78,340.41,341.8
956.12,308.96,341.05,340.99
960.08,308.4,341.05,341.76
958.69,309.58,340.18,341.98
955.35,309.89,340.87,340.74
953.32,307.77,341.18,340.87
952.74,306.62,340.04,340.56
953.69,305.61,341.2,341.67
954.14,306.62,338.29,338.89
955.93,305.88,339.41,340.15
955.16,309.51,339.45,340.9
952.67,309.08,337.89,336.86
955.52,309.08,340.26,338.65
956.55,310.54,339.85,340.56
955.6,310.1,339.55,340.23
956.5,308.16,339.94,341.35
956.19,309.9,339.34,340.87
958.4,309.83,340.89,341.53
953.66,310.8,340.41,341.34
955.44,307.06,339.94,339.65
957.62,311.04,340.81,340.14
955.51,309.64,339.08,340.52
960.08,309.32,340.85,341.22
960.31,311.2,340.75,341.4
959.4,310.65,340.07,341.35
957.86,310.02,340.41,341.99
952.86,309.73,339.3,341.03
954.47,307.33,340.69,341.35
957.31,307.23,339.47,340.87
959.67,310.12,340.27,340.69
958.09,310.48,339.77,339.78
958.54,310.19,340.26,341.5
958.1,311.17,340.42,341.69
957.31,308.88,339.95,340.87
953.36,308.51,339.31,341.03
955.74,307.31,339.45,341.34
956.77,307.48,340.52,341.13
955.65,308.69,339.61,339.87
955.99,309.07,340.41,338.53
958.61,310.3,340.16,340.93
955.09,310.15,339.85,341.57
954.65,307.47,338.83,340.23
959.87,307.32,340.1,339.96
959.39,308.48,339.95,341.31
960.21,308.68,341.03,341.26
958.61,310.24,340.41,341.24
957.95,307.95,339.77,340.77
955.44,309.24,339.37,339.76
956.35,308.11,339.7,341.35
957.11,307.77,339.88,342.38
958.58,309.38,340.18,341.69
956.64,308.95,339.32,340.96
957.96,308.58,340.31,340.84
958.58,309.95,338.38,341.39
958.47,309.95,339.77,341.66
959.91,310.6,340.43,341.36
959.4,310.75,340.61,340.39
954.31,310.6,339.26,339.55
957.51,309.3,340.28,340.93
960.12,309.59,341.18,341.03
958.31,310.75,339.26,341.1
957.35,310.66,339.44,340.92
956.38,311.61,338.83,340.23
954.21,310.27,339.15,341.56
954.96,307.3,339.32,341.51
954.12,306.91,338.98,340.56
955.45,309.47,340.73,341.35
953.21,308.09,339.92,338.7
957.43,309.55,340.89,340.92
958.83,310.51,340.43,341.4
954.79,309.92,340.09,339.92
957.2,308.72,340.69,342.16
954.01,309.06,335.72,341.03
949.52,307.84,338.37,340.23
955.98,305.94,340.19,341.14
955.31,310.76,341.45,339.99
954.14,307.78,339.31,341.34
953.67,307.9,339.63,340.9
954.65,307.47,338.91,340.75
951.29,307.35,337.29,341.42
956.2,306.04,339.99,341.39
955.14,308.2,338.67,341.19
955.89,307.42,339.54,340.87
957.42,308.41,341.05,340.75
954.5,308.96,339.3,341.8
953.4,308.31,339.09,341.35
954.96,307.48,340.53,341.51
951.94,307.77,338.54,341.03
953.74,307.33,339.81,341.35
952.43,307.77,338.88,340.75
954.51,308.06,340.98,340.69
953.69,306.33,339.5,340.99
953.24,307.51,339.42,340.28
955.04,308.16,340.63,340.72
953.46,308.62,339.24,340.56
956.52,306.2,341.17,340.24
955.26,310.22,339.92,340.78
956.0,309.5,339.47,340.81
956.89,309.97,340.13,341.54
958.83,310.33,340.41,341.97
955.89,310.87,339.93,340.87
958.15,310.6,341.01,340.75
952.58,310.88,339.75,340.91
955.63,307.44,340.04,339.06
956.75,307.64,339.77,340.97
957.07,309.01,338.8,341.09
955.64,309.2,339.92,341.04
956.51,309.81,340.37,341.35
956.04,311.03,341.02,341.42
952.19,309.48,340.64,340.49
953.41,307.27,340.68,340.87
951.03,309.15,337.91,341.51
955.46,306.47,339.61,340.56
952.09,309.34,339.37,340.44
954.58,308.64,339.15,340.51
958.02,309.34,340.0,341.36
956.65,309.84,338.98,341.19
957.68,309.32,340.41,341.35
952.75,308.82,340.54,338.69
956.8,307.66,339.81,340.23
952.29,309.42,338.98,341.06
953.23,308.73,338.55,339.2
955.0,308.81,339.84,340.73
951.43,308.37,336.17,340.56
953.21,309.71,340.58,339.3
955.51,309.72,340.58,340.74
951.69,310.27,338.16,339.03
957.35,308.18,340.73,340.76
957.94,310.99,340.64,341.02
955.19,310.5,339.95,339.14
955.61,309.6,339.79,341.19
955.27,309.17,339.83,340.6
957.34,310.03,340.69,340.67
957.58,310.27,340.28,341.35
957.18,310.75,340.86,341.35
953.28,310.28,339.64,341.19
952.4,307.48,340.58,340.72
956.6,307.91,340.12,341.84
954.76,310.2,340.68,341.35
951.18,309.36,338.42,340.04
953.73,306.66,340.35,341.64
951.94,306.84,339.54,340.8
949.99,307.61,340.64,337.39
950.2,307.31,340.52,336.7
952.62,307.85,339.97,338.54
951.81,308.25,339.11,340.29
954.71,307.28,341.39,340.64
954.1,308.38,339.94,341.5
952.32,308.02,337.77,341.04
955.8,308.25,339.32,341.51
950.32,309.61,339.91,341.35
955.49,307.08,338.82,341.67
952.33,306.9,336.53,340.55
952.58,307.99,339.33,340.47
954.55,307.69,338.86,340.97
953.2,306.67,339.14,340.79
953.13,307.54,339.14,339.31
950.97,307.1,339.48,338.48
953.74,307.6,341.02,339.83
952.8,306.76,339.31,341.06
953.24,307.47,339.53,342.04
955.03,307.61,340.08,341.28
953.7,308.04,338.59,341.19
958.7,306.94,339.68,341.35
957.2,310.04,339.78,341.27
958.09,309.46,339.85,341.6
957.94,309.76,340.25,341.4
959.26,310.57,340.25,341.62
956.49,311.07,339.59,340.46
952.83,309.47,340.28,337.13
953.22,307.6,339.45,341.37
954.98,307.33,338.57,341.19
953.82,307.97,338.84,341.19
955.93,308.13,339.36,339.76
959.69,309.55,340.25,342.13
960.46,310.66,340.9,341.53
953.84,310.7,340.72,341.21
954.14,307.36,339.27,341.72
952.8,307.61,339.43,341.91
953.34,307.32,339.34,340.42
955.44,307.15,340.71,341.32
948.7,308.94,338.82,338.34
949.75,307.03,338.21,339.5
953.61,308.2,339.31,340.33
955.26,307.63,338.32,341.34
958.32,306.89,340.46,341.82
954.99,309.33,340.1,340.87
953.87,307.96,338.51,341.26
955.03,307.05,339.31,341.74
954.62,307.19,339.94,339.79
954.67,308.2,339.51,337.83
955.53,307.95,340.09,338.99
956.15,308.95,339.72,338.39
955.1,308.38,339.82,340.39
957.27,307.82,341.54,341.35
956.0,310.37,339.52,341.17
954.19,308.06,339.02,340.54
959.41,306.83,339.97,341.39
955.92,308.96,339.84,341.01
955.03,308.04,340.26,340.58
957.12,306.68,339.82,341.58
958.93,308.78,341.88,341.13
956.9,310.37,340.05,340.56
956.89,309.32,340.77,341.42
956.61,309.68,339.57,341.6
955.88,308.7,339.02,341.19
958.54,309.88,341.01,340.8
957.28,310.0,340.8,341.41
952.88,308.45,340.38,340.13
954.57,306.62,340.25,340.48
956.65,307.08,339.93,339.3
956.76,310.15,341.2,339.0
957.25,309.53,339.91,341.83
956.76,310.03,341.02,341.24
959.36,308.41,340.32,340.69
956.05,310.73,340.07,341.18
955.85,308.52,338.5,341.5
953.75,307.72,339.64,340.74
949.72,307.9,337.95,338.77
955.04,306.67,339.52,341.35
953.62,308.57,339.44,340.65
956.57,308.82,338.58,341.42
958.92,310.48,340.51,341.92
954.79,310.12,340.41,341.45
955.55,307.93,339.77,340.05
955.62,310.02,340.57,341.51
954.23,309.42,340.57,341.22
954.03,308.9,340.56,340.67
954.62,308.23,339.95,340.89
955.0,308.93,340.4,341.04
953.73,307.19,340.57,340.45
955.93,305.87,340.06,340.5
952.64,308.34,338.43,337.97
955.91,307.94,339.24,340.76
955.44,308.46,340.09,341.03
954.91,307.59,340.06,341.03
957.64,308.41,340.56,341.4
953.35,309.71,339.88,340.82
953.65,308.05,337.83,339.47
957.25,310.8,340.53,341.98
956.35,309.23,339.33,341.51
954.52,308.9,339.77,340.88
955.09,307.2,338.43,341.72
953.24,307.16,338.87,341.46
953.69,307.08,339.36,340.01
952.58,307.56,339.87,339.35
954.15,307.9,340.02,338.22
955.11,307.84,338.88,340.09
952.48,307.78,339.33,339.18
954.58,307.8,339.87,339.65
953.78,309.11,339.79,341.72
952.25,308.02,339.78,340.02
949.7,308.01,338.67,338.81
956.18,307.18,339.94,341.51
953.0,308.21,340.26,340.16
955.05,308.1,340.26,340.41
958.42,309.8,340.09,341.09
955.89,307.45,340.12,339.44
957.05,308.56,340.78,340.87
954.73,309.43,340.72,340.78
953.1,308.1,339.03,340.02
956.37,308.32,340.62,340.9
955.51,310.2,340.35,341.5
959.01,308.69,340.42,342.14
957.21,310.74,340.43,341.08
956.65,311.72,339.94,339.68
957.73,309.99,341.08,341.48
955.74,309.31,340.39,341.2
953.94,307.72,340.23,341.24
955.21,307.24,340.96,340.42
953.62,307.26,332.84,339.97
953.54,308.87,339.86,339.53
951.37,309.53,339.75,339.14
954.04,306.89,340.29,340.87
955.94,307.32,340.7,339.92
956.81,307.46,340.1,340.6
951.97,307.76,338.65,340.51
954.52,306.76,341.26,341.48
954.0,306.72,338.62,340.75
952.4,307.75,339.68,339.41
951.77,308.19,338.99,340.74
955.71,307.47,338.79,341.23
955.2,308.63,338.61,339.94
958.0,310.25,340.53,340.66
954.22,308.11,339.95,341.19
958.67,306.33,340.44,341.51
958.51,310.29,339.14,340.87
957.68,309.88,333.27,340.42
959.4,310.31,339.85,340.58
955.4,310.36,339.08,340.34
956.15,309.32,338.99,340.03
959.22,308.74,339.94,341.18
958.92,310.36,339.94,341.11
959.45,310.6,340.9,341.19
958.54,310.17,340.09,341.67
956.78,309.44,340.31,341.22
953.8,308.15,338.74,340.33
