total_output_power,pa1,pa2,pa3
708.87,241.78,240.91,241.47
709.56,241.22,240.79,242.33
707.92,240.86,240.49,241.65
709.97,241.24,242.09,242.23
708.53,241.49,242.91,242.25
709.58,242.52,242.1,242.88
708.74,241.93,241.46,242.31
709.07,241.76,241.61,242.06
708.91,241.36,241.1,242.37
707.85,241.02,241.39,241.99
708.94,240.96,241.4,241.42
709.29,241.1,241.44,241.77
710.89,242.25,241.65,241.55
709.35,241.83,242.17,242.46
709.14,241.29,242.46,242.35
708.09,241.15,240.66,241.82
708.49,242.05,241.31,242.16
708.06,242.4,241.05,242.41
705.66,241.47,241.09,241.68
707.9,241.65,241.32,241.97
707.57,242.32,241.44,241.62
708.61,242.69,241.42,241.81
708.35,241.78,241.21,242.11
707.28,241.88,241.47,241.36
705.66,241.08,241.58,241.02
705.47,241.65,240.41,240.67
707.05,241.1,240.24,240.76
708.0,242.78,241.54,241.52
708.88,242.32,241.21,240.89
706.33,242.22,241.32,241.43
707.58,242.1,241.11,240.27
706.4,242.22,240.83,240.55
707.68,241.65,241.19,241.73
707.27,241.9,241.19,242.34
706.81,241.32,241.0,241.16
711.36,242.55,240.59,241.66
708.55,242.41,242.96,241.54
707.27,241.32,242.26,240.98
708.24,242.29,240.67,241.95
706.84,241.77,241.22,241.72
707.78,242.15,240.88,241.98
707.78,241.99,241.3,241.85
708.85,242.1,241.58,242.53
708.99,241.7,241.04,242.48
706.8,240.88,241.1,241.57
706.28,241.46,240.47,241.03
705.33,240.64,240.36,240.98
707.56,240.76,240.41,241.68
707.75,241.6,241.08,242.02
708.65,240.84,242.14,241.29
707.48,241.62,242.86,240.19
708.09,241.36,241.82,241.47
708.39,241.9,241.77,242.44
708.37,241.48,241.86,242.43
707.96,241.79,241.45,241.89
707.3,241.0,240.98,241.67
705.17,240.82,240.68,240.65
708.57,241.94,240.61,241.86
706.73,240.89,241.43,240.67
708.77,242.04,241.38,241.12
707.01,241.82,241.66,240.77
706.32,241.82,240.46,241.34
704.7,241.82,240.73,240.54
707.28,242.33,241.0,241.35
706.65,242.56,241.32,240.72
708.92,242.22,241.22,242.16
705.39,241.42,241.11,240.52
707.81,241.76,241.34,242.4
705.21,241.06,241.1,240.78
704.16,239.44,240.6,240.22
705.15,239.5,240.98,242.1
709.26,242.6,240.98,241.66
707.96,242.76,242.11,240.87
706.03,239.93,241.64,240.98
706.98,240.97,241.47,240.33
705.78,240.03,241.99,240.29
706.53,239.42,241.7,241.42
707.9,239.64,241.22,242.51
707.72,240.69,241.1,241.99
708.76,241.71,241.13,242.2
708.87,241.98,241.66,241.89
706.96,241.21,241.65,241.65
707.67,242.45,241.32,241.39
707.32,241.99,241.04,240.5
707.45,241.97,241.14,241.07
707.2,240.65,240.88,241.39
709.31,242.09,241.21,241.26
706.42,239.45,241.43,241.52
709.3,240.76,241.92,241.24
708.57,241.34,242.14,241.54
707.0,240.89,242.07,240.99
707.31,240.87,241.66,240.32
708.0,241.38,241.23,240.73
706.98,241.11,241.72,240.8
707.32,240.78,241.87,241.0
706.52,240.12,241.82,240.33
708.9,240.84,241.05,240.68
707.0,241.27,241.48,240.66
709.23,241.91,241.19,241.04
708.59,241.67,241.79,241.97
708.24,241.67,242.0,240.39
708.44,241.49,241.89,240.95
708.66,242.08,241.81,242.4
708.83,240.99,241.51,242.72
708.07,241.45,241.55,239.95
708.91,242.66,241.55,241.67
709.58,242.53,241.57,243.07
709.58,242.21,241.63,241.61
709.57,242.44,241.55,240.77
706.48,240.75,241.89,241.1
705.97,239.45,242.11,240.52
706.76,239.67,241.43,243.06
705.63,239.71,241.95,241.12
709.18,242.33,242.22,240.68
709.79,241.9,242.29,242.37
709.77,242.61,241.77,240.83
705.04,240.21,242.33,240.87
707.95,240.01,240.54,241.99
708.01,240.87,242.1,241.51
706.86,240.28,242.01,241.25
705.61,239.8,241.77,240.75
708.14,240.92,241.1,240.81
706.8,241.12,241.71,240.77
708.03,241.34,241.99,241.24
709.95,242.19,241.85,241.9
709.54,242.07,242.35,241.2
707.98,241.34,242.0,240.87
706.64,241.27,241.77,240.62
707.99,241.95,241.52,241.59
709.5,242.43,241.88,242.01
709.09,242.5,242.04,241.64
710.14,242.89,241.94,242.88
707.68,242.24,242.65,240.96
709.95,242.2,241.05,242.49
710.55,242.45,243.23,242.22
711.49,241.45,242.87,242.41
711.34,241.82,242.99,242.14
710.13,241.91,243.08,242.45
711.06,243.13,242.59,242.34
710.7,242.33,242.35,241.87
709.33,241.81,242.86,241.84
709.81,242.88,242.19,242.14
710.75,242.1,243.06,242.57
706.66,241.42,243.08,242.66
708.88,241.98,240.55,242.41
710.24,242.62,242.94,241.72
708.16,241.47,243.1,241.36
706.34,241.54,242.29,241.05
706.98,242.27,240.26,241.89
706.99,242.15,241.28,241.17
707.1,241.74,240.2,241.69
708.53,242.95,240.99,241.77
706.66,242.55,240.75,241.67
706.72,240.02,241.01,242.21
708.42,241.93,241.1,241.93
706.83,241.17,241.33,241.99
706.65,239.92,240.51,242.45
704.73,239.35,240.56,241.66
704.82,240.33,240.29,241.43
705.42,239.77,239.76,242.0
706.99,239.46,240.84,241.66
707.3,240.21,242.52,241.44
709.0,242.01,242.56,241.43
708.0,241.67,242.68,241.13
707.74,241.7,241.8,240.91
708.25,241.48,242.2,241.76
709.91,242.66,242.21,241.6
708.39,241.51,242.99,241.09
706.92,240.51,242.55,241.41
706.02,239.78,241.91,240.99
707.0,239.45,241.32,241.33
708.82,239.78,242.76,241.86
709.9,241.3,242.08,241.99
704.56,240.1,242.67,241.28
706.49,240.55,241.4,241.33
708.16,239.33,241.43,241.37
709.18,241.03,242.62,241.63
709.14,242.06,242.79,241.59
705.72,240.25,242.6,242.21
709.23,240.23,240.93,241.55
708.87,240.06,241.99,241.87
709.98,240.75,242.4,242.11
709.12,239.55,242.83,242.45
710.38,242.27,242.45,241.65
710.37,242.4,242.05,241.65
706.7,240.7,242.46,242.22
707.68,241.08,242.56,241.86
710.58,242.58,241.77,242.13
706.62,239.11,242.58,242.55
706.92,241.58,241.01,240.72
707.1,241.32,240.24,241.27
706.28,240.84,241.1,241.13
706.16,241.34,241.15,241.63
707.62,240.62,239.88,241.62
708.1,240.49,240.54,241.67
706.03,239.93,242.24,241.71
707.74,240.79,240.28,242.23
709.27,240.77,240.79,242.87
706.27,240.87,241.11,241.57
706.48,240.65,240.76,241.62
707.58,240.81,240.73,241.98
707.13,241.14,240.79,241.78
708.05,240.1,240.57,242.14
707.68,241.04,240.9,241.47
710.25,242.16,240.5,241.44
710.48,242.56,242.96,241.64
709.87,242.2,242.68,241.9
710.39,242.34,240.51,242.14
708.17,242.52,241.87,242.95
706.02,239.55,240.23,242.5
709.48,241.41,240.47,242.39
709.25,241.18,242.33,242.22
708.1,241.22,242.33,241.88
708.69,241.51,241.83,241.85
709.95,242.1,241.58,241.44
709.2,242.09,241.88,242.79
711.63,242.57,242.3,242.84
705.25,240.25,242.65,240.2
705.17,239.91,240.76,241.32
707.17,240.63,241.46,242.17
710.06,242.52,242.21,242.02
710.03,243.04,242.63,242.81
706.82,242.78,242.72,241.24
709.23,242.55,241.2,241.52
705.06,241.94,242.0,240.12
705.91,239.42,240.05,240.79
704.1,240.0,242.26,239.66
706.02,239.57,241.04,241.93
706.16,239.23,240.41,242.34
709.2,241.36,241.08,242.4
709.59,241.3,243.02,242.49
710.24,241.99,242.66,241.3
710.24,242.11,242.46,242.11
711.88,241.76,242.22,242.56
709.29,242.45,242.57,242.73
711.8,242.22,242.1,242.76
711.06,242.05,241.92,241.85
710.57,241.59,242.07,241.6
710.84,242.48,243.03,241.69
709.11,242.76,242.06,242.37
709.78,242.57,241.42,241.83
705.66,240.21,240.99,239.55
707.25,240.2,241.22,240.67
709.62,240.33,241.22,242.26
708.82,239.45,241.33,242.22
708.91,239.62,241.35,242.84
707.44,239.34,242.84,242.17
709.7,242.49,241.19,243.07
710.58,243.0,241.36,242.5
709.93,241.36,241.82,242.45
711.21,241.9,242.53,242.54
709.01,242.08,242.68,242.31
710.29,241.72,242.01,242.03
709.14,241.35,241.66,241.88
709.94,242.46,242.07,241.66
708.31,241.64,242.51,241.26
710.08,242.16,241.33,241.52
707.62,241.49,242.14,241.33
709.29,242.43,241.97,241.56
709.88,241.98,241.66,241.66
709.66,242.23,241.99,241.66
708.19,241.08,242.14,241.21
708.05,241.07,241.75,241.03
710.13,242.17,242.07,241.78
711.04,242.16,242.33,241.87
711.13,242.05,242.76,241.4
710.55,241.83,242.59,241.89
708.61,241.86,242.28,241.77
707.61,241.39,240.9,241.77
709.21,242.57,240.76,241.35
708.91,241.67,241.08,241.71
706.53,240.44,241.2,241.31
709.63,240.66,240.58,242.59
708.79,240.33,242.45,242.75
708.43,241.26,241.4,242.45
710.55,242.16,240.82,241.28
707.54,240.86,242.5,241.33
708.24,241.41,241.77,241.79
711.52,241.8,242.06,242.88
710.78,240.04,241.92,242.56
710.8,239.76,242.79,242.9
709.27,239.5,242.56,241.76
708.99,240.05,242.22,241.84
709.14,240.44,242.41,242.3
708.94,239.42,242.49,242.65
710.88,242.2,242.22,242.43
711.25,242.43,242.33,241.66
712.11,242.35,241.48,241.86
710.96,242.18,242.33,242.9
711.21,242.71,242.01,242.79
709.54,242.25,240.98,242.45
709.87,241.97,240.9,242.44
709.29,242.33,240.78,242.45
711.87,242.22,241.5,242.0
710.51,241.67,242.08,242.65
709.59,240.59,241.97,242.64
707.33,240.83,241.79,241.05
706.87,240.81,241.66,240.53
706.86,240.26,240.76,242.01
709.73,241.8,239.77,241.93
711.32,243.0,240.36,242.4
709.73,242.81,241.22,242.48
708.58,240.2,240.96,242.13
708.26,239.78,242.71,242.33
707.28,240.01,241.99,242.74
709.02,240.12,241.45,242.07
710.99,242.03,241.66,241.73
711.05,241.81,242.88,242.5
707.91,240.88,241.91,242.4
709.58,241.65,240.86,241.65
708.35,241.76,240.65,241.82
710.83,242.55,241.78,243.2
710.62,242.02,241.44,242.88
707.26,239.72,242.45,242.84
708.51,239.92,241.0,242.8
708.77,241.68,241.53,241.96
711.38,241.27,242.18,243.01
711.73,241.76,242.55,243.37
709.46,242.1,242.11,242.34
710.63,242.6,243.13,242.15
710.23,243.2,242.13,241.96
711.19,242.22,241.96,243.22
711.22,242.33,241.9,242.99
711.56,242.41,241.27,242.42
709.62,241.15,241.03,241.75
708.96,239.92,241.35,242.2
710.37,241.75,242.02,242.41
711.13,241.99,242.68,243.0
711.93,241.99,242.56,242.54
712.25,242.22,242.91,241.96
709.21,241.34,243.48,241.56
710.47,241.48,240.68,241.8
711.51,241.86,242.67,242.15
709.59,242.13,242.1,242.5
709.59,241.55,242.18,241.94
711.2,241.46,242.05,242.56
710.14,241.4,242.23,241.92
711.33,242.09,243.06,243.08
708.49,240.62,242.37,241.99
707.62,240.01,242.07,242.54
707.62,239.96,241.44,242.42
709.96,240.28,240.93,242.88
707.47,239.68,241.58,241.78
707.46,239.22,241.43,241.09
709.12,241.55,242.39,241.28
710.89,242.67,242.29,243.02
709.81,240.57,242.01,242.84
707.95,239.0,241.43,242.44
709.52,241.29,241.44,241.88
710.89,241.76,241.22,242.5
709.02,241.96,241.41,241.86
709.22,241.44,240.88,241.95
709.25,240.86,240.29,241.67
709.12,241.81,242.05,241.97
712.38,241.83,242.28,242.37
709.52,242.45,243.37,242.06
709.61,242.76,240.65,242.32
709.6,241.82,241.1,242.57
711.5,241.95,241.23,242.27
710.42,241.99,243.11,242.05
711.34,241.88,242.2,242.85
710.74,242.22,242.22,242.16
709.57,242.45,242.33,243.02
711.31,242.46,242.66,243.0
711.24,242.2,242.92,242.12
710.56,242.33,242.56,241.65
710.57,242.2,242.79,241.66
711.26,242.23,242.18,241.68
711.61,241.48,242.83,242.44
711.26,242.26,242.68,241.83
711.58,242.09,242.56,241.53
708.67,239.79,242.64,242.1
709.65,241.95,242.19,241.86
712.12,242.77,240.8,242.0
711.19,241.77,242.56,241.98
711.49,242.68,242.56,242.05
710.84,241.65,242.36,241.72
711.72,242.4,241.74,242.22
708.8,241.03,242.38,242.51
707.15,239.58,240.92,241.66
707.65,239.45,241.37,241.89
709.0,241.38,241.66,241.41
708.04,241.31,242.51,241.11
708.56,242.22,242.31,241.22
709.25,241.54,241.87,241.74
711.39,241.76,241.33,242.11
710.84,241.42,242.54,241.53
708.83,242.1,242.23,241.98
710.93,241.88,241.96,241.81
711.08,241.88,242.65,241.25
711.8,241.88,242.54,242.01
709.22,242.1,242.18,241.77
709.58,242.43,242.42,241.22
707.65,241.2,242.33,240.14
710.96,242.75,241.76,240.48
709.04,241.03,241.87,241.28
707.19,240.22,241.86,241.38
706.06,240.7,240.57,241.22
707.77,240.81,240.86,241.81
708.7,241.4,241.7,242.13
707.61,240.54,242.24,241.2
707.65,240.44,240.97,241.66
708.57,240.49,240.99,241.09
708.18,240.04,242.3,240.79
707.56,241.2,242.3,240.08
709.09,241.21,240.31,241.15
710.11,242.2,241.44,241.66
708.24,241.88,241.97,241.34
709.25,241.05,242.34,241.76
708.58,241.0,242.44,241.31
708.58,241.68,242.0,242.01
707.32,241.13,241.2,241.18
710.05,241.31,240.9,242.9
711.71,241.33,240.7,242.96
710.79,240.99,242.02,242.53
711.07,240.17,241.39,242.28
709.24,240.66,241.93,242.3
707.92,241.25,242.39,241.03
708.25,242.09,241.6,241.12
707.62,240.98,240.85,240.07
705.71,242.07,242.29,239.85
707.98,241.98,241.14,239.95
708.98,242.49,240.81,242.26
708.45,242.45,240.9,241.57
710.04,242.45,241.14,241.44
